3461293868579905508	Network85744
3461293868579905508	Network971088
7744669941719171801	Network482795
7744669941719171801	Network233737
7744669941719171801	Network285874
7744669941719171801	Network128145
5897814239937396464	Network671195
5897814239937396464	Network666950
5897814239937396464	Network916787
5897814239937396464	Network284737
5897814239937396464	Network342432
5897814239937396464	Network441644
5897814239937396464	Network224021
5897814239937396464	Network73286
-7336377914029660263	Network214531
-7336377914029660263	Network400165
-7336377914029660263	Network304439
-150873484856927868	Network419285
-150873484856927868	Network911068
-150873484856927868	Network919890
-4677948895039228633	Network354474
-4677948895039228633	Network283628
-4677948895039228633	Network366189
-7125883310419765073	Network680373
-7125883310419765073	Network837108
-7125883310419765073	Network995514
-7125883310419765073	Network737371
-7125883310419765073	Network116734
-7125883310419765073	Network466257
-7125883310419765073	Network719869
-7125883310419765073	Network713216
-3068940063179016708	Network79935
-3068940063179016708	Network599186
-756015765885314803	Network228372
-756015765885314803	Network460822
-756015765885314803	Network127591
-756015765885314803	Network101618
-756015765885314803	Network759311
897039213881695794	Network364063
897039213881695794	Network979422
-4552862086802615390	Network140757
-4552862086802615390	Network749484
-8211767737641351889	Network375134
-8211767737641351889	Network743109
-8211767737641351889	Network772830
-7879492736399043865	Network569690
-7879492736399043865	Network455522
-7879492736399043865	Network144585
-7879492736399043865	Network748651
-7879492736399043865	Network205139
-7606556535253702622	Network54107
-7606556535253702622	Network105969
5601358169128459922	Network913228
5601358169128459922	Network168566
5601358169128459922	Network134889
5601358169128459922	Network642574
5601358169128459922	Network355943
5601358169128459922	Network746207
5601358169128459922	Network37996
15114750688035536	Network119002
15114750688035536	Network902538
15114750688035536	Network338085
15114750688035536	Network357020
15114750688035536	Network659495
15114750688035536	Network720731
-6201661851884992863	Network726850
-6201661851884992863	Network693355
-6201661851884992863	Network889515
-6201661851884992863	Network786490
-6201661851884992863	Network747846
6650133212010650476	Network895671
6650133212010650476	Network905774
6650133212010650476	Network908811
6650133212010650476	Network777017
3381297557371422771	Network235441
3381297557371422771	Network814950
3381297557371422771	Network458251
3381297557371422771	Network778861
3381297557371422771	Network832260
1849172593121271599	Network541760
1849172593121271599	Network267978
1849172593121271599	Network368104
8458821901165465945	Network78690
8458821901165465945	Network88604
8458821901165465945	Network325489
8458821901165465945	Network800439
8458821901165465945	Network538978
-6002863804468095227	Network487029
-6002863804468095227	Network135288
-6002863804468095227	Network362516
832710648944425014	Network37144
832710648944425014	Network921937
832710648944425014	Network317256
832710648944425014	Network910853
832710648944425014	Network871882
832710648944425014	Network747168
832710648944425014	Network118871
832710648944425014	Network38601
832710648944425014	Network409237
4935840300444934443	Network699853
4935840300444934443	Network257741
4935840300444934443	Network540912
3897608265207719473	Network711064
3897608265207719473	Network241743
3897608265207719473	Network719142
3897608265207719473	Network6725
3897608265207719473	Network128714
3897608265207719473	Network960832
3897608265207719473	Network813262
3897608265207719473	Network763426
5297613234425525977	Network318603
-4008907246697219782	Network896898
-4008907246697219782	Network645126
-246936265811481298	Network368218
-246936265811481298	Network777229
-246936265811481298	Network421363
-246936265811481298	Network353852
-246936265811481298	Network822518
-246936265811481298	Network964509
5011260767631130607	Network532997
5011260767631130607	Network795361
5011260767631130607	Network581408
5011260767631130607	Network159323
5011260767631130607	Network85548
-1385217634135546488	Network311180
-1385217634135546488	Network720203
-1385217634135546488	Network962485
-1385217634135546488	Network130828
-1385217634135546488	Network88867
-1385217634135546488	Network24770
8426933805427244231	Network131645
8426933805427244231	Network214806
8426933805427244231	Network532312
8426933805427244231	Network243034
6729778368298467702	Network128433
6729778368298467702	Network467518
6729778368298467702	Network749217
6729778368298467702	Network939498
6729778368298467702	Network385028
6729778368298467702	Network948785
8978064387345153222	Network274910
9051748069616866266	Network251556
1288379916611056893	Network652767
1288379916611056893	Network243471
-724665713944389414	Network947824
-724665713944389414	Network625115
-724665713944389414	Network18728
2868541995894630507	Network32860
2868541995894630507	Network448973
2868541995894630507	Network391132
2868541995894630507	Network390441
2868541995894630507	Network93661
843177035952408758	Network426347
843177035952408758	Network782111
843177035952408758	Network6526
843177035952408758	Network101114
3516576371889644360	Network683225
3516576371889644360	Network820703
3516576371889644360	Network537405
3516576371889644360	Network95679
3516576371889644360	Network473564
3516576371889644360	Network348520
3516576371889644360	Network220656
3516576371889644360	Network751245
3516576371889644360	Network662018
-613912488957498310	Network155723
-1060281705152522925	Network979732
-1060281705152522925	Network374243
-1813981704868697868	Network739749
-1813981704868697868	Network383669
-1813981704868697868	Network743956
-5715906992472728407	Network896480
-5715906992472728407	Network123277
-5715906992472728407	Network647026
1181725916872605706	Network128026
-1997317464439045699	Network92188
-1997317464439045699	Network795724
-5915860970426146656	Network887697
-5915860970426146656	Network917948
-5915860970426146656	Network17034
-5915860970426146656	Network128020
-5915860970426146656	Network224581
-5915860970426146656	Network551865
2999785411751831212	Network392022
2999785411751831212	Network202199
2999785411751831212	Network59051
2999785411751831212	Network102411
-4251476087366157268	Network951815
-4251476087366157268	Network488377
-4251476087366157268	Network57604
-4251476087366157268	Network99644
4435533040930973416	Network301182
4435533040930973416	Network226116
4435533040930973416	Network123420
4435533040930973416	Network154996
4435533040930973416	Network621758
4435533040930973416	Network784134
4435533040930973416	Network198867
4435533040930973416	Network45452
-7388851034784928822	Network75524
-7388851034784928822	Network40293
-7388851034784928822	Network223033
-7388851034784928822	Network968574
-7388851034784928822	Network366645
-7388851034784928822	Network881542
-6991211262378586853	Network616004
-6991211262378586853	Network63924
-6991211262378586853	Network585302
-6991211262378586853	Network418885
-6991211262378586853	Network85847
-6991211262378586853	Network738108
8156186809635558089	Network423629
8156186809635558089	Network746823
8156186809635558089	Network984329
8156186809635558089	Network365580
8156186809635558089	Network452532
8156186809635558089	Network260377
8156186809635558089	Network915126
2494224995630012759	Network592732
2494224995630012759	Network263229
2494224995630012759	Network642515
2494224995630012759	Network233358
-8337206681583116872	Network565373
-8337206681583116872	Network906977
-4406247110674172832	Network611052
-4406247110674172832	Network982971
-4406247110674172832	Network65712
-4406247110674172832	Network90393
-4406247110674172832	Network672188
-4406247110674172832	Network888481
-4406247110674172832	Network932975
-4406247110674172832	Network977900
-4406247110674172832	Network801520
2463090618569516695	Network646881
2463090618569516695	Network873462
2463090618569516695	Network708249
2463090618569516695	Network193868
-870597806502158178	Network349594
-870597806502158178	Network991719
-870597806502158178	Network925007
-870597806502158178	Network172455
-870597806502158178	Network689335
-5588481057555949987	Network2155
-5588481057555949987	Network370565
-5588481057555949987	Network175460
-5588481057555949987	Network100559
-5588481057555949987	Network95440
-5588481057555949987	Network540398
796313251414411721	Network621903
796313251414411721	Network260530
796313251414411721	Network978118
796313251414411721	Network509158
796313251414411721	Network599988
796313251414411721	Network690423
796313251414411721	Network459131
796313251414411721	Network848557
-2381859989644640379	Network459354
-2381859989644640379	Network130986
-2381859989644640379	Network485989
4534395106989844497	Network154389
4534395106989844497	Network342849
4534395106989844497	Network859338
4534395106989844497	Network960652
-4947039838654618864	Network133499
-4947039838654618864	Network615761
-4947039838654618864	Network875776
-4947039838654618864	Network687191
-4947039838654618864	Network934728
-4947039838654618864	Network316574
-4947039838654618864	Network455538
3395589358805958247	Network127551
3395589358805958247	Network178663
3395589358805958247	Network320202
3395589358805958247	Network581099
3395589358805958247	Network831474
1481471105002295482	Network602226
1481471105002295482	Network24465
1481471105002295482	Network923886
1481471105002295482	Network325294
1481471105002295482	Network266174
1481471105002295482	Network78789
-5593105889641625297	Network64136
-5593105889641625297	Network311953
-5593105889641625297	Network680069
-5593105889641625297	Network278151
-5593105889641625297	Network945498
-5593105889641625297	Network739654
1290149798152361783	Network376486
-7752031188168623084	Network259239
-7752031188168623084	Network731937
-8269620688111908071	Network600909
-8269620688111908071	Network786630
-8269620688111908071	Network481268
-8269620688111908071	Network895531
-703431701337403228	Network837326
-703431701337403228	Network806782
-8093745528163569570	Network267698
-8093745528163569570	Network650451
3139456782870892283	Network269576
3139456782870892283	Network878638
3139456782870892283	Network441039
3139456782870892283	Network469907
3139456782870892283	Network643798
8602190818648886818	Network255992
8602190818648886818	Network999097
1155698552131306815	Network212095
1155698552131306815	Network828187
-897209734192581435	Network469507
-897209734192581435	Network462249
8079186143178536322	Network814523
8079186143178536322	Network100190
8079186143178536322	Network554184
8079186143178536322	Network942787
8079186143178536322	Network861744
8079186143178536322	Network82604
8079186143178536322	Network478570
8079186143178536322	Network681090
-8166771213491539804	Network551919
-2280512931415190937	Network717299
-2280512931415190937	Network436549
240787479923465792	Network950837
240787479923465792	Network733469
240787479923465792	Network806797
240787479923465792	Network542488
-7477150651639815446	Network670401
-7477150651639815446	Network411109
-7477150651639815446	Network653688
-2067452297905007069	Network369786
4596635809354383891	Network369786
-4827091799072756390	Network922395
-4827091799072756390	Network630341
-3994734307652689020	Network217060
7816226318472191543	Network776129
7816226318472191543	Network347647
7816226318472191543	Network654575
7816226318472191543	Network445865
7816226318472191543	Network882667
-6988126521031276049	Network325635
-6988126521031276049	Network196831
-6988126521031276049	Network428055
-6988126521031276049	Network814495
-6988126521031276049	Network466204
-4470385631845398348	Network75665
-4470385631845398348	Network749278
-4470385631845398348	Network236457
-1148914510221963178	Network219687
-1148914510221963178	Network48571
-1148914510221963178	Network598809
8715821220087867174	Network74372
8715821220087867174	Network97308
8715821220087867174	Network129732
8715821220087867174	Network109894
8715821220087867174	Network642097
8715821220087867174	Network633088
8379663713530465345	Network391665
8379663713530465345	Network985660
8379663713530465345	Network496547
7470343802841344926	Network588818
7470343802841344926	Network245207
7470343802841344926	Network928656
-2575260206039513392	Network152286
-91339575426979065	Network155344
-91339575426979065	Network360053
-91339575426979065	Network733925
-91339575426979065	Network927398
-3061431595862523310	Network273845
-3061431595862523310	Network301969
-3061431595862523310	Network287669
-3061431595862523310	Network880125
-3061431595862523310	Network380266
-1787563901725073715	Network549564
-1787563901725073715	Network441051
6896358832641513068	Network583378
6896358832641513068	Network156252
6896358832641513068	Network707551
-6460445554420162724	Network833619
-6460445554420162724	Network760944
-6460445554420162724	Network824433
-6460445554420162724	Network6036
-6460445554420162724	Network598163
-6460445554420162724	Network149431
-6460445554420162724	Network472269
-6460445554420162724	Network513568
-6460445554420162724	Network566509
-8696385522456100876	Network424244
-8250485377458987300	Network217891
-8250485377458987300	Network547500
-8250485377458987300	Network985241
-8250485377458987300	Network175860
-8250485377458987300	Network77446
-8250485377458987300	Network755208
-8250485377458987300	Network273320
-8250485377458987300	Network679914
-8250485377458987300	Network659044
-638651109126318331	Network799154
-638651109126318331	Network912503
1399098040842549963	Network377188
1399098040842549963	Network118533
-4398322576004643039	Network331418
6022725999770925295	Network614457
6022725999770925295	Network311390
6022725999770925295	Network431
-616794400984509699	Network222861
-616794400984509699	Network186440
512892502702490262	Network552442
512892502702490262	Network326911
512892502702490262	Network500891
512892502702490262	Network285652
512892502702490262	Network352638
512892502702490262	Network199770
6874307048330356362	Network768614
6874307048330356362	Network704056
6874307048330356362	Network433140
6874307048330356362	Network233044
6874307048330356362	Network995565
6565387702248729773	Network41065
6565387702248729773	Network488954
6565387702248729773	Network47714
4841010072941084289	Network463723
233864639647621636	Network825382
233864639647621636	Network169788
233864639647621636	Network163959
233864639647621636	Network790891
233864639647621636	Network564572
-5954452242087306135	Network174705
-5954452242087306135	Network813168
6823635826337389555	Network335114
6823635826337389555	Network845092
6823635826337389555	Network546754
6823635826337389555	Network451117
6823635826337389555	Network408079
6823635826337389555	Network900373
6823635826337389555	Network818617
6823635826337389555	Network462312
6823635826337389555	Network23319
-7993905286498497883	Network852759
-7993905286498497883	Network734994
-7993905286498497883	Network532540
-7993905286498497883	Network704874
-7993905286498497883	Network988984
-7993905286498497883	Network123197
-7993905286498497883	Network904023
-7993905286498497883	Network748791
-7993905286498497883	Network882750
-7993905286498497883	Network774339
-7993905286498497883	Network242414
6353440964021266875	Network229441
2252378958107178634	Network460831
2252378958107178634	Network657508
2252378958107178634	Network941124
2252378958107178634	Network216717
2252378958107178634	Network875992
2252378958107178634	Network131730
2252378958107178634	Network408101
2252378958107178634	Network331975
1085400063699781416	Network217279
1085400063699781416	Network326957
1085400063699781416	Network454300
1085400063699781416	Network683903
1085400063699781416	Network810671
4171214872306178034	Network481247
4171214872306178034	Network256233
4171214872306178034	Network329950
-8823730565829572060	Network265548
-8823730565829572060	Network917617
-8823730565829572060	Network589322
-3273441744018384158	Network187317
-3273441744018384158	Network572451
-3273441744018384158	Network14451
-3273441744018384158	Network746742
449246472597710378	Network986843
449246472597710378	Network878406
449246472597710378	Network934678
449246472597710378	Network63364
449246472597710378	Network189172
449246472597710378	Network389769
-2103081872103372380	Network487011
-2103081872103372380	Network172142
-2103081872103372380	Network362230
-2103081872103372380	Network819667
-2103081872103372380	Network230426
-2103081872103372380	Network451450
-2103081872103372380	Network561093
-2528837096115502175	Network413257
-2528837096115502175	Network70294
-2528837096115502175	Network360743
-2528837096115502175	Network435995
-5037181549882184982	Network37661
-5037181549882184982	Network938279
-5037181549882184982	Network852530
-5037181549882184982	Network373349
-5037181549882184982	Network831224
-5037181549882184982	Network437635
252048435207932790	Network477903
252048435207932790	Network81271
252048435207932790	Network129013
252048435207932790	Network264834
1733174965167816912	Network201217
1733174965167816912	Network579389
1733174965167816912	Network443419
1733174965167816912	Network853245
1733174965167816912	Network508523
1733174965167816912	Network203464
1733174965167816912	Network854140
1733174965167816912	Network415650
-8788544629997894705	Network527426
-8788544629997894705	Network550521
-8788544629997894705	Network290300
-8788544629997894705	Network526278
-8788544629997894705	Network222583
-8788544629997894705	Network510117
-8788544629997894705	Network154317
-8788544629997894705	Network852523
-2356750477062505708	Network247604
-2356750477062505708	Network814346
-2356750477062505708	Network39270
-2356750477062505708	Network721877
-2356750477062505708	Network702286
-2356750477062505708	Network616752
523957426204044552	Network428703
523957426204044552	Network71185
523957426204044552	Network822168
523957426204044552	Network400623
-8124725356143534486	Network549271
-8124725356143534486	Network616792
-8124725356143534486	Network547007
-8124725356143534486	Network679569
-8124725356143534486	Network424597
-8124725356143534486	Network437825
-8124725356143534486	Network210051
-8124725356143534486	Network449699
-8124725356143534486	Network45899
6862786025579689389	Network32694
6862786025579689389	Network75539
6862786025579689389	Network193901
6862786025579689389	Network784691
6862786025579689389	Network471350
6862786025579689389	Network16049
6862786025579689389	Network979296
6862786025579689389	Network594717
-3131778072960614261	Network582844
-3131778072960614261	Network456714
-3131778072960614261	Network640478
-3131778072960614261	Network594254
1876433934566722978	Network422745
1876433934566722978	Network376185
6857183490379012257	Network87318
6857183490379012257	Network764062
-5026193493914365287	Network870445
-2379904667247827985	Network969111
-2379904667247827985	Network434176
-2379904667247827985	Network216568
-2379904667247827985	Network423926
-2379904667247827985	Network253607
1166577250850210225	Network199691
1166577250850210225	Network726518
8058324847613906908	Network760511
8058324847613906908	Network852918
8058324847613906908	Network858757
8058324847613906908	Network633842
8058324847613906908	Network438991
8058324847613906908	Network609809
8058324847613906908	Network717562
8058324847613906908	Network103764
-1248378518934879525	Network179748
-1248378518934879525	Network230438
-1248378518934879525	Network439046
-1248378518934879525	Network409390
-1248378518934879525	Network606500
-1248378518934879525	Network546509
-1248378518934879525	Network251299
-1248378518934879525	Network350043
-1248378518934879525	Network298382
-1248378518934879525	Network732653
-1248378518934879525	Network189550
-7895591416401513585	Network903094
-7895591416401513585	Network262395
-7895591416401513585	Network407053
4715150105165054770	Network849645
4715150105165054770	Network694712
5039746416275519023	Network955234
641377883018648754	Network179257
641377883018648754	Network206676
641377883018648754	Network958769
641377883018648754	Network130720
641377883018648754	Network933468
641377883018648754	Network989932
-9110006461993779107	Network242709
-9110006461993779107	Network260267
-9110006461993779107	Network157568
-9110006461993779107	Network436229
2427737367190077551	Network99167
2427737367190077551	Network208765
2427737367190077551	Network288811
-9219668576641582822	Network314182
-9219668576641582822	Network658300
-9219668576641582822	Network566208
-9219668576641582822	Network792524
-9219668576641582822	Network651640
4249864805877546118	Network475498
4249864805877546118	Network844857
4249864805877546118	Network721187
-6835968596161326525	Network294851
-6835968596161326525	Network152340
-6835968596161326525	Network941011
-6835968596161326525	Network573921
8590200782301502296	Network178236
8590200782301502296	Network875090
8590200782301502296	Network775050
8590200782301502296	Network330091
7763770747731110911	Network319921
7763770747731110911	Network467013
7763770747731110911	Network484389
7763770747731110911	Network328178
7763770747731110911	Network619827
7763770747731110911	Network925120
7763770747731110911	Network60011
7763770747731110911	Network477877
7763770747731110911	Network278365
5714656651564160386	Network923680
5714656651564160386	Network20090
2873701745041806995	Network976845
2873701745041806995	Network362472
2873701745041806995	Network943539
-9124243225607089341	Network159976
-9124243225607089341	Network6323
-9124243225607089341	Network971897
-9124243225607089341	Network854213
-9124243225607089341	Network152047
-2527021380318462334	Network363655
-2527021380318462334	Network123894
-2527021380318462334	Network978587
-2527021380318462334	Network695221
-2527021380318462334	Network747527
-1331397531617444011	Network370238
-1331397531617444011	Network762363
-1331397531617444011	Network19315
-1331397531617444011	Network620223
-1331397531617444011	Network106581
6180558606274956808	Network5345
6180558606274956808	Network159416
6180558606274956808	Network621682
6180558606274956808	Network246295
6180558606274956808	Network594082
6180558606274956808	Network333876
6180558606274956808	Network635631
203432794112447394	Network449332
203432794112447394	Network556747
203432794112447394	Network196235
203432794112447394	Network578077
203432794112447394	Network263388
203432794112447394	Network278690
203432794112447394	Network198649
203432794112447394	Network903378
-1609312912536548717	Network950856
-1609312912536548717	Network561738
-1609312912536548717	Network531939
-1609312912536548717	Network905849
-946849657547503813	Network421765
-946849657547503813	Network457810
-946849657547503813	Network776632
-946849657547503813	Network780451
-946849657547503813	Network225118
1594007181619566889	Network196320
1594007181619566889	Network372046
1594007181619566889	Network246906
1594007181619566889	Network385076
1594007181619566889	Network615991
1594007181619566889	Network631568
7746858732168662519	Network184639
7746858732168662519	Network443026
4070866495676381486	Network276868
4070866495676381486	Network679022
4070866495676381486	Network723353
4070866495676381486	Network843970
4070866495676381486	Network36988
4070866495676381486	Network531009
8992382751406719460	Network104843
8992382751406719460	Network805689
-219073720445563903	Network951811
-219073720445563903	Network875593
-219073720445563903	Network929658
-219073720445563903	Network670768
360259232738688375	Network966916
360259232738688375	Network239469
360259232738688375	Network664067
360259232738688375	Network9102
-6083493027590371045	Network974560
-6083493027590371045	Network117086
-6083493027590371045	Network463595
-28390478021030974	Network242244
-28390478021030974	Network355580
-28390478021030974	Network175360
-3959685387876020835	Network300838
-3959685387876020835	Network569578
-3959685387876020835	Network444177
-3959685387876020835	Network25577
5866562047641802984	Network184432
5866562047641802984	Network159665
-744226056862170735	Network803305
-744226056862170735	Network368264
-744226056862170735	Network986485
-744226056862170735	Network169088
-744226056862170735	Network596248
-744226056862170735	Network698874
-744226056862170735	Network40755
-744226056862170735	Network911589
-9131790657910141260	Network802074
-9131790657910141260	Network345896
-9131790657910141260	Network948799
-9131790657910141260	Network842349
-9131790657910141260	Network849840
-9131790657910141260	Network95418
-9131790657910141260	Network118016
-9131790657910141260	Network968888
-9131790657910141260	Network522319
4408829075334772601	Network869197
4408829075334772601	Network532974
4408829075334772601	Network232242
4408829075334772601	Network832882
4408829075334772601	Network187755
4408829075334772601	Network386438
6818039977887430950	Network218155
-6815366527443153231	Network848204
-6815366527443153231	Network738414
-6815366527443153231	Network890368
-6815366527443153231	Network946870
-5069251138053100721	Network924504
-5069251138053100721	Network461287
-5069251138053100721	Network320034
-5069251138053100721	Network960646
-8957176798401962641	Network729220
8800028804435366179	Network566530
8800028804435366179	Network652774
-8865178796377417526	Network310008
-8865178796377417526	Network196126
-8865178796377417526	Network450119
-8865178796377417526	Network335513
-8865178796377417526	Network824931
-8865178796377417526	Network126666
-8865178796377417526	Network965200
-8865178796377417526	Network81972
-8865178796377417526	Network459684
-8865178796377417526	Network865246
-8865178796377417526	Network496035
6458141399936404562	Network800247
6458141399936404562	Network175474
6458141399936404562	Network170558
6458141399936404562	Network794304
6458141399936404562	Network391959
6458141399936404562	Network874958
-1152839284158472948	Network561535
-1152839284158472948	Network566216
-1152839284158472948	Network317926
-1152839284158472948	Network328873
-1152839284158472948	Network216670
-1152839284158472948	Network438613
-1152839284158472948	Network704580
-6927201876142108650	Network226185
-6927201876142108650	Network587719
-6927201876142108650	Network947527
-6927201876142108650	Network24277
-6927201876142108650	Network92414
-6927201876142108650	Network79392
-6927201876142108650	Network703248
-6927201876142108650	Network880043
-6927201876142108650	Network904690
-6927201876142108650	Network725459
-6927201876142108650	Network380712
-6927201876142108650	Network5819
-6927201876142108650	Network842238
-3198416823872616615	Network101966
-3198416823872616615	Network883298
-3198416823872616615	Network223967
-3198416823872616615	Network276931
-3198416823872616615	Network315444
-3198416823872616615	Network849841
-3198416823872616615	Network993086
-1032162586238941030	Network967319
-1032162586238941030	Network663067
-1032162586238941030	Network54030
-1032162586238941030	Network50675
5277485170169171941	Network678172
4622409177852278203	Network352586
-8787900398685817385	Network961506
-8787900398685817385	Network863919
-8787900398685817385	Network139017
2866133430488028142	Network153311
2866133430488028142	Network2994
2866133430488028142	Network462608
2866133430488028142	Network127126
2866133430488028142	Network715271
2866133430488028142	Network55711
2866133430488028142	Network420236
2866133430488028142	Network331332
-813613087894424959	Network760404
-1419335136213359435	Network551313
434584342643953390	Network245345
434584342643953390	Network835521
434584342643953390	Network271783
434584342643953390	Network495420
-7713486291599443354	Network245345
-7713486291599443354	Network835521
-7713486291599443354	Network271783
-7713486291599443354	Network495420
-7193742491106410600	Network245345
-7193742491106410600	Network835521
-7193742491106410600	Network271783
-7193742491106410600	Network495420
-6579886152425325964	Network900785
-6579886152425325964	Network124686
-6579886152425325964	Network814650
-6579886152425325964	Network165718
-6579886152425325964	Network308396
-6579886152425325964	Network222720
-6579886152425325964	Network806343
-1031397464649144418	Network545758
-1031397464649144418	Network328594
-1031397464649144418	Network834148
-1031397464649144418	Network665055
-1031397464649144418	Network894393
-1031397464649144418	Network349979
-1031397464649144418	Network280865
8341353554473107911	Network980807
8341353554473107911	Network794973
8341353554473107911	Network463821
-3937818270586363121	Network727884
-3937818270586363121	Network607966
-3937818270586363121	Network557228
-3937818270586363121	Network858590
8483778560338643305	Network601974
8483778560338643305	Network411045
6850513209459406630	Network601974
6850513209459406630	Network411045
4121818663140278285	Network601974
4121818663140278285	Network411045
4249561244227744894	Network712196
2412332581060326947	Network223246
2412332581060326947	Network467770
2412332581060326947	Network149509
-784976725128351664	Network420194
-784976725128351664	Network105315
-784976725128351664	Network467610
-784976725128351664	Network517466
-784976725128351664	Network479384
-784976725128351664	Network864544
-784976725128351664	Network218377
7604095535711076496	Network825425
7604095535711076496	Network484432
7604095535711076496	Network679372
7604095535711076496	Network266690
7604095535711076496	Network174195
7604095535711076496	Network403950
-3133130091242302704	Network825425
-3133130091242302704	Network484432
-3133130091242302704	Network679372
-3133130091242302704	Network266690
-3133130091242302704	Network174195
-3133130091242302704	Network403950
-1196079420123216880	Network825425
-1196079420123216880	Network484432
-1196079420123216880	Network679372
-1196079420123216880	Network266690
-1196079420123216880	Network174195
-1196079420123216880	Network403950
-7172764761514677945	Network825425
-7172764761514677945	Network484432
-7172764761514677945	Network679372
-7172764761514677945	Network266690
-7172764761514677945	Network174195
-7172764761514677945	Network403950
-354815930109447672	Network880269
-354815930109447672	Network832569
-354815930109447672	Network189671
-354815930109447672	Network94419
-354815930109447672	Network178824
-354815930109447672	Network261274
-354815930109447672	Network439863
-354815930109447672	Network57229
-7363108777790462569	Network880269
-7363108777790462569	Network832569
-7363108777790462569	Network189671
-7363108777790462569	Network94419
-7363108777790462569	Network178824
-7363108777790462569	Network261274
-7363108777790462569	Network439863
-7363108777790462569	Network57229
3052575131413352011	Network880269
3052575131413352011	Network832569
3052575131413352011	Network189671
3052575131413352011	Network94419
3052575131413352011	Network178824
3052575131413352011	Network261274
3052575131413352011	Network439863
3052575131413352011	Network57229
914167891469636612	Network880269
914167891469636612	Network832569
914167891469636612	Network189671
914167891469636612	Network94419
914167891469636612	Network178824
914167891469636612	Network261274
914167891469636612	Network439863
914167891469636612	Network57229
8885377772074642351	Network880269
8885377772074642351	Network832569
8885377772074642351	Network189671
8885377772074642351	Network94419
8885377772074642351	Network178824
8885377772074642351	Network261274
8885377772074642351	Network439863
8885377772074642351	Network57229
-4457058237210942082	Network880269
-4457058237210942082	Network832569
-4457058237210942082	Network189671
-4457058237210942082	Network94419
-4457058237210942082	Network178824
-4457058237210942082	Network261274
-4457058237210942082	Network439863
-4457058237210942082	Network57229
1384813183464441865	Network880269
1384813183464441865	Network832569
1384813183464441865	Network189671
1384813183464441865	Network94419
1384813183464441865	Network178824
1384813183464441865	Network261274
1384813183464441865	Network439863
1384813183464441865	Network57229
-380922398152318742	Network580836
6199427398348501966	Network56379
6199427398348501966	Network141107
6199427398348501966	Network49746
6199427398348501966	Network682934
6199427398348501966	Network686810
